Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR9877778	2024-07-19 18:20:40	2024-07-27 07:44:26	581333	2712250922	0	4665	1803		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9877/ERR9877778/ERR9877778.1	ERX9422985		WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	PacBio RS II	ERP138431	PRJEB53625		858752	ERS12243778	SAMEA110144966	simple	318829	Pyricularia oryzae	TH3o							no					IWATE BIOTECHNOLOGY RESEARCH CENTER	ERA15963872		public	D625E9E2FC2C37352D26E0A6CD29B597	A5A8238FC902F5F31F456EB47526FDFA
SRR28084348	2024-02-24 21:58:12	2024-02-24 21:52:32	1067891	2425728536	0	2271	610		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR028/28084/SRR28084348/SRR28084348.1	SRX23730906	PB_Spore_2017	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel	SRP390056	PRJNA866295		866295	SRS20559578	SAMN40099749	simple	318829	Pyricularia oryzae	Spore_2017							no					ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES	SRA1807540		public	7833C64563CD45216CCC78BB80A7DC75	BC7A364DEFE993E33F62F8900BAC7B5F
SRR28084347	2024-02-24 22:00:27	2024-02-24 21:56:27	1229071	9939970565	0	8087	2414		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR028/28084/SRR28084347/SRR28084347.1	SRX23730907	PB_Spore_2018	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel	SRP390056	PRJNA866295		866295	SRS20559579	SAMN40099750	simple	318829	Pyricularia oryzae	Spore_2018							no					ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES	SRA1807540		public	B27D15F9CE5EFED4075C0BDD62FBADF4	69426333C42A736105EEAA47A3150D29
SRR28084346	2024-02-24 22:08:32	2024-02-24 22:01:48	709920	10422928030	0	14681	6945		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR028/28084/SRR28084346/SRR28084346.1	SRX23730908	PB_Hyphae_2020	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP390056	PRJNA866295		866295	SRS20559580	SAMN40099751	simple	318829	Pyricularia oryzae	Hyphae_2020							no					ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES	SRA1807540		public	E60035BE66B85ED9C55C72553704E4A7	E30DCA7590711133A0B0C5E904AEF353
ERR12093233	2024-02-13 21:27:35	2024-02-16 23:18:23	142746	783179175	0	5486	574		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/ERR012/12093/ERR12093233/ERR12093233.1	ERX11474155		WGS	size fractionation	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP151781	PRJEB66723		1076442	ERS16453206	SAMEA114466569	simple	318829	Pyricularia oryzae	SAMEA114466569							no					THE JOHN INNES CENTRE	ERA27290819		public	BFCAC1D8187AD85A002997479F79924E	8B317C4F1B22C993370DB104FDD285D4
SRR25731889	2024-09-06 03:19:34	2023-08-22 19:56:50	193501	5945831534	0	30727	5134		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/SRR025/25731/SRR25731889/SRR25731889.1	SRX21455572	O-135_LR_Genome	WGS	size fractionation	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP456452	PRJNA1006359		1006359	SRS18691481	SAMN37051447	simple	318829	Pyricularia oryzae	O-135_LR_Genome							no					KANSAS STATE UNIVERSITY	SRA1695478		public	EF1BC0EE961768F510DCD7814F971AFB	8C22CAB16AE44AB94A50C55781E301D2
SRR25731887	2024-09-06 03:19:35	2023-08-22 18:23:30	232734	2971477204	0	12767	2562		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/SRR025/25731/SRR25731887/SRR25731887.1	SRX21455574	O-137_LR_Genome	WGS	size fractionation	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP456452	PRJNA1006359		1006359	SRS18691483	SAMN37051449	simple	318829	Pyricularia oryzae	O-137_LR_Genome							no					KANSAS STATE UNIVERSITY	SRA1695478		public	14E64B52DB3BA009D0C2FDCFA5500218	A4BABDFBAA53BD996CDF0928A0248DBB
SRR25731885	2024-09-06 03:19:35	2023-08-22 18:47:12	245136	6795158179	0	27719	5879		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/SRR025/25731/SRR25731885/SRR25731885.1	SRX21455576	O-219_LR_Genome	WGS	size fractionation	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP456452	PRJNA1006359		1006359	SRS18691485	SAMN37051451	simple	318829	Pyricularia oryzae	O-219_LR_Genome							no					KANSAS STATE UNIVERSITY	SRA1695478		public	3AB0295444F0D6350E09D4E8F7C93626	D4D104E61299A99375675570108501FA
SRR25731892	2024-09-06 03:19:34	2023-08-22 18:36:11	176003	3989411861	0	22666	3417		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/SRR025/25731/SRR25731892/SRR25731892.1	SRX21455569	Guy11_LR_Genome	WGS	size fractionation	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP456452	PRJNA1006359		1006359	SRS18691478	SAMN37051445	simple	318829	Pyricularia oryzae	Guy11_LR_Genome							no					KANSAS STATE UNIVERSITY	SRA1695478		public	9C9D8D7030DB7A0A4EBF611E24B7183F	4B1841D1B3A388C75265B2EA4036901A
SRR25534138	2023-08-05 20:45:27	2023-08-05 20:40:24	605058	8864860049	0	14651	7356		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/SRR025/25534/SRR25534138/SRR25534138.1	SRX21263406	T_T3-3	WGS	RANDOM	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	SRP453560	PRJNA1002604		1002604	SRS18516483	SAMN36849576	simple	318829	Pyricularia oryzae	T_T3-3							no					KANSAS STATE UNIVERSITY	SRA1687200		public	5406879AB66015EB1100A0FE5296CB12	5713EC89173EB3CE69AF7E45DBBEF1C1
SRR24890910	2023-06-23 22:24:10	2023-06-11 01:18:24	801982	10033231062	0	12510	2427		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24890/SRR24890910/SRR24890910.1	SRX20653209	PacBio	WGS	RANDOM	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP442678	PRJNA82693	2	82693	SRS17950947	SAMN02981399	simple	1143193	Pyricularia oryzae P131	gb|AHZT00000000.1							no					CHINA AGRICULTURAL UNIVERSITY	SRA1652842		public	68E1C3B393414B1AA714E8FE3B7249B1	E02D15B062EC73E68AB865478AEAFF9D
DRR445870	2023-03-24 13:08:58	2023-03-24 13:08:44	1022720	3834299322	0	3749	3149		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445870/DRR445870.lite.1	DRX430962		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286189	SAMD00582188	simple	318829	Pyricularia oryzae	SAMD00582188							no					IBRC	DRA015758		public	3CF130D2C753DB6D4402AF661BC52CC8	9765BD4B3F0C8A6FDA72E5D6EE68B81B
DRR445871	2023-03-24 13:08:58	2023-03-24 13:05:50	178203	2888095048	0	16206	2327		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445871/DRR445871.lite.1	DRX430963		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286190	SAMD00582189	simple	318829	Pyricularia oryzae	SAMD00582189							no					IBRC	DRA015758		public	644CE5F9ECB52410452DB95331BC5FAF	4EA31D50DB7338C6A0597C28A5D78F57
DRR445872	2023-03-24 13:08:58	2023-03-24 13:07:05	128904	2312823105	0	17942	1875		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445872/DRR445872.lite.1	DRX430964		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286191	SAMD00582190	simple	318829	Pyricularia oryzae	SAMD00582190							no					IBRC	DRA015758		public	0174F9F94B89DFB56BC7F91E09E5DD19	C693587CE0C78F5DED7A792FB28EE704
DRR445873	2023-03-24 13:08:59	2023-03-24 13:05:26	272274	2676968471	0	9831	2175		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445873/DRR445873.lite.1	DRX430965		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286192	SAMD00582191	simple	318829	Pyricularia oryzae	SAMD00582191							no					IBRC	DRA015758		public	143ABDDAF2E51611775AB9D64AADDFCA	A14DA6C26C5741211733060D96B9A398
DRR445874	2023-03-24 13:08:59	2023-03-24 13:05:23	639471	3849122144	0	6019	3129		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445874/DRR445874.lite.1	DRX430966		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286193	SAMD00582192	simple	318829	Pyricularia oryzae	SAMD00582192							no					IBRC	DRA015758		public	26AB0B171F48C9C908B0F062E2FB8C9F	A184A5EC76215C1F712105E1451B447A
DRR445875	2023-03-24 13:08:59	2023-03-24 13:06:06	244554	2669418858	0	10915	2163		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445875/DRR445875.lite.1	DRX430967		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286194	SAMD00582193	simple	318829	Pyricularia oryzae	SAMD00582193							no					IBRC	DRA015758		public	BED79268F327E33CD274E031023445F3	D6449C689F5D4D96777C924AF22E2C9F
DRR445876	2023-03-24 13:08:59	2023-03-24 13:08:41	738390	6238089363	0	8448	5043		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445876/DRR445876.lite.1	DRX430968		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286195	SAMD00582194	simple	318829	Pyricularia oryzae	SAMD00582194							no					IBRC	DRA015758		public	86D9922CDBA41904022B1768B977F4CA	94250E04AD78DEF622685E2301B472AE
DRR445877	2023-03-24 13:08:59	2023-03-24 13:06:14	551619	5863745665	0	10630	4744		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445877/DRR445877.lite.1	DRX430969		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286196	SAMD00582195	simple	318829	Pyricularia oryzae	SAMD00582195							no					IBRC	DRA015758		public	8C3133B5A529B4D4147D7A44A898AA0A	8CDD41443E52A69D30818C8B9307516D
DRR445878	2023-03-24 13:08:59	2023-03-24 13:04:29	176658	3200098637	0	18114	2568		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445878/DRR445878.lite.1	DRX430970		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286197	SAMD00582196	simple	318829	Pyricularia oryzae	SAMD00582196							no					IBRC	DRA015758		public	ED5393CF45F8FADC0D878DC39F7E5E02	E93D86CA4C1F7555E60CC4ACF546D3CF
DRR445879	2023-03-24 13:08:59	2023-03-24 13:06:31	568532	3082322336	0	5421	2487		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445879/DRR445879.lite.1	DRX430971		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286198	SAMD00582197	simple	318829	Pyricularia oryzae	SAMD00582197							no					IBRC	DRA015758		public	BE61E90D8C8C3F6971289690D27D9C83	807F2D4DA5A6715D2EC18B349A3A18A7
DRR445880	2023-03-24 13:08:59	2023-03-24 13:08:11	312340	5945415988	0	19035	4775		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445880/DRR445880.lite.1	DRX430972		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286199	SAMD00582198	simple	318829	Pyricularia oryzae	SAMD00582198							no					IBRC	DRA015758		public	BF226C789B93CE986B7BB82B3708B37E	EAA6BED0132A149344478BBC40F03FAD
DRR445881	2023-03-24 13:08:59	2023-03-24 13:06:50	903960	4395139860	0	4862	3588		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445881/DRR445881.lite.1	DRX430973		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286200	SAMD00582199	simple	318829	Pyricularia oryzae	SAMD00582199							no					IBRC	DRA015758		public	C23F8FC18D702D0E6F3AB90AE83672EA	7B8F27469E1E2128C59F4BD00189690B
DRR445882	2023-03-24 13:08:59	2023-03-24 13:08:14	259151	3784552724	0	14603	3072		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445882/DRR445882.lite.1	DRX430974		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286201	SAMD00582200	simple	318829	Pyricularia oryzae	SAMD00582200							no					IBRC	DRA015758		public	4905F9C19D4453C734BD4FE5A31CA72C	8BE0D19280CC0C360FE92AF58DF4BF25
DRR445883	2023-03-24 13:08:59	2023-03-24 13:06:59	146690	2003004197	0	13654	1619		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445883/DRR445883.lite.1	DRX430975		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286202	SAMD00582201	simple	318829	Pyricularia oryzae	SAMD00582201							no					IBRC	DRA015758		public	D3EEE2E03A04A6BCAE110C18D5BADC14	E4F3391BC2335DA0DF94309F63317A3F
DRR445884	2023-03-24 13:08:59	2023-03-24 13:06:00	125052	2536332469	0	20282	2054		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445884/DRR445884.lite.1	DRX430976		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286203	SAMD00582202	simple	318829	Pyricularia oryzae	SAMD00582202							no					IBRC	DRA015758		public	B496D21B11C7EEF9179853B6BC7A1161	E241C131515CAB077699AFFBB11BE981
DRR445885	2023-03-24 13:08:59	2023-03-24 13:05:02	288527	2737154116	0	9486	2208		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445885/DRR445885.lite.1	DRX430977		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286204	SAMD00582203	simple	318829	Pyricularia oryzae	SAMD00582203							no					IBRC	DRA015758		public	CC01B5A9918042681E26E6785550CD18	FC10A65CF38C92CCE1124C9C55273768
DRR445886	2023-03-24 13:08:59	2023-03-24 13:07:53	112091	2010440935	0	17935	1617		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445886/DRR445886.lite.1	DRX430978		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286205	SAMD00582204	simple	318829	Pyricularia oryzae	SAMD00582204							no					IBRC	DRA015758		public	3BFEB676BA3B4B022979700A984C1D9B	2BB7A34108E36CF2CF5CEFBD9A8F7A7D
DRR445887	2023-03-24 13:08:59	2023-03-24 13:05:47	513286	4348690548	0	8472	3524		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445887/DRR445887.lite.1	DRX430979		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286206	SAMD00582205	simple	318829	Pyricularia oryzae	SAMD00582205							no					IBRC	DRA015758		public	FC6B6D39EED838BBD07113D67EB840C6	75A0DCB3477743D16ADF107E1FEAA48D
DRR445888	2023-03-24 13:08:59	2023-03-24 13:07:59	285858	3130241214	0	10950	2534		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445888/DRR445888.lite.1	DRX430980		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286207	SAMD00582206	simple	318829	Pyricularia oryzae	SAMD00582206							no					IBRC	DRA015758		public	565C955FE53E81CC163D33872C81B6C8	5F92265F0CF6ADE8138F4189F5FB16F8
DRR445889	2023-03-24 13:08:59	2023-03-24 13:07:16	257329	3018072267	0	11728	2450		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1303/DRR000/445/DRR445889/DRR445889.lite.1	DRX430981		WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	MinION	DRP009756	PRJDB15332		948568	DRS286208	SAMD00582207	simple	318829	Pyricularia oryzae	SAMD00582207							no					IBRC	DRA015758		public	79AF7ADCF63454F33325E68C6929C3F2	7DED57886345C39E816371A1D8A66412
ERR9878952	2022-09-20 22:16:24	2022-09-27 02:21:46	906639	5850082809	0	6452	4833		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878952/ERR9878952.1	ERX9424159	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276099	SAMEA110177291	simple	318829	Pyricularia oryzae	SAMEA110177291							no					THE JOHN INNES CENTRE	ERA15967743		public	EBE61282B712AD9E213078F42D4379A1	CEBC4B30787276E04638835CEAF85CE5
SRR23023367	2026-02-01 00:18:06	2023-01-09 09:52:51	398299	2386401397	0	5991	1119		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-run-1001/SRR023/23023/SRR23023367/SRR23023367.1	SRX18978878	GW6_HiFi	WGS	Oligo-dT	GENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP416583	PRJNA895008		895008	SRS16400492	SAMN32641600	simple	318829	Pyricularia oryzae	gw6							no					HEBEI AGRICULTURAL UNIVERSITY	SRA1571247		public	7BEB7C261A60B18535F0F8C165406993	1A3F8907C946E38661CCDD5746395AD3
ERR9878918	2022-09-20 22:16:23		0	0	0	0	0			ERX9424125	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276076	SAMEA110177268	simple	318829	Pyricularia oryzae	SAMEA110177268							no					THE JOHN INNES CENTRE	ERA15967743		public		
ERR9878919	2022-09-20 22:16:23	2022-09-27 02:17:58	867659	4305267816	0	4961	3550		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878919/ERR9878919.1	ERX9424126	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276077	SAMEA110177269	simple	318829	Pyricularia oryzae	SAMEA110177269							no					THE JOHN INNES CENTRE	ERA15967743		public	FD6CB3FEB6E9716B94E45EC4612BC519	7685620ED6E8A4DB36F84228F068A591
ERR9878920	2022-09-20 22:16:24	2022-09-27 02:19:32	1444222	5041845003	0	3491	4167		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878920/ERR9878920.1	ERX9424127	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276078	SAMEA110177270	simple	318829	Pyricularia oryzae	SAMEA110177270							no					THE JOHN INNES CENTRE	ERA15967743		public	1B9769DA7BCDC67043FDE03B0F805A86	BEB793CC3128047E64BF87FC29B84263
ERR9878921	2022-09-20 22:16:24	2022-09-27 02:17:56	1466831	4693824999	0	3199	3877		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878921/ERR9878921.1	ERX9424128	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276078	SAMEA110177270	simple	318829	Pyricularia oryzae	SAMEA110177270							no					THE JOHN INNES CENTRE	ERA15967743		public	17EE307C6EB3E16876B64BB5498DF0D4	0F7B5375713F305D6D862666D9C4BB36
ERR9878922	2022-09-20 22:16:24	2022-09-27 02:20:29	1184691	5134409378	0	4333	4239		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878922/ERR9878922.1	ERX9424129	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276079	SAMEA110177271	simple	318829	Pyricularia oryzae	SAMEA110177271							no					THE JOHN INNES CENTRE	ERA15967743		public	429557EC9208E3FBD23863F54B8C2123	11443167FD5C16409A8302D7110E3B35
ERR9878923	2022-09-20 22:16:24	2022-09-27 02:21:44	883573	4862113679	0	5502	4005		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878923/ERR9878923.1	ERX9424130	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276080	SAMEA110177272	simple	318829	Pyricularia oryzae	SAMEA110177272							no					THE JOHN INNES CENTRE	ERA15967743		public	78E8365E06D87605D92A76C017B5B5B8	ADE7C4828C51D5D006F2752C752C5362
ERR9878924	2022-09-20 22:16:24	2022-09-27 02:19:02	888150	4388384996	0	4941	3612		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878924/ERR9878924.1	ERX9424131	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276080	SAMEA110177272	simple	318829	Pyricularia oryzae	SAMEA110177272							no					THE JOHN INNES CENTRE	ERA15967743		public	94ACE6A8E00B660697EF6522A21420D8	BC2E8B97D42FED868010E8D08556701F
ERR9878925	2022-09-20 22:16:24	2022-09-27 02:19:59	993493	4237033045	0	4264	3493		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878925/ERR9878925.1	ERX9424132	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276081	SAMEA110177273	simple	318829	Pyricularia oryzae	SAMEA110177273							no					THE JOHN INNES CENTRE	ERA15967743		public	85A9F9B1B6A85E1B5BBEB9B62A960CEC	104E7AA04E98F4CE229AD37686BD186A
ERR9878926	2022-09-20 22:16:24	2022-09-27 02:19:32	966853	3745705237	0	3874	3087		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878926/ERR9878926.1	ERX9424133	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276081	SAMEA110177273	simple	318829	Pyricularia oryzae	SAMEA110177273							no					THE JOHN INNES CENTRE	ERA15967743		public	211E9E90A4BDD22FC0BA1FB5EDD413E1	8258D7420751E44E255066D8A22F7B17
ERR9878927	2022-09-20 22:16:24	2022-09-27 02:23:42	2030278	5682030691	0	2798	4707		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878927/ERR9878927.1	ERX9424134	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276082	SAMEA110177274	simple	318829	Pyricularia oryzae	SAMEA110177274							no					THE JOHN INNES CENTRE	ERA15967743		public	30827C080E2808C036218A268D035DFA	91D486E62FDA4149D81CDA6BD2287DB1
ERR9878928	2022-09-20 22:16:24	2022-09-27 02:23:00	1861207	6819532455	0	3664	5637		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878928/ERR9878928.1	ERX9424135	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276083	SAMEA110177275	simple	318829	Pyricularia oryzae	SAMEA110177275							no					THE JOHN INNES CENTRE	ERA15967743		public	5AA24F6F1E1475193284ACA7D415FD21	5E4D63430C66E798D22A4106D32327F4
ERR9878929	2022-09-20 22:16:24	2022-09-27 02:17:27	1219723	5365664581	0	4399	4434		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878929/ERR9878929.1	ERX9424136	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276084	SAMEA110177276	simple	318829	Pyricularia oryzae	SAMEA110177276							no					THE JOHN INNES CENTRE	ERA15967743		public	7249FA89AD368C11B95D84FF6207EEDD	9E417FF40CB4CBB858248940D014A5BE
ERR9878930	2022-09-20 22:16:24	2022-09-27 02:17:10	906120	3642935970	0	4020	3004		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-run-1330/ERR009/9878/ERR9878930/ERR9878930.1	ERX9424137	Future Genomics Technologies	WGS	unspecified	GENOMIC	SINGLE	0	0	OXFORD_NANOPORE	PromethION	ERP138621	PRJEB53806		882327	ERS12276084	SAMEA110177276	simple	318829	Pyricularia oryzae	SAMEA110177276							no					THE JOHN INNES CENTRE	ERA15967743		public	A54980BC7E6B576215A569F25C50E28D	A0CE2E5223B399EA8D37CFAF84D76204
